UDI,PRODUCT_ID,TYPE,AIR_TEMPERATURE_K,PROCESS_TEMPERATURE,ROTATIONAL_SPEED_RPM,TORQUE_NM,TOOL_WEAR_MIN,MACHINE_FAILURE,TWF,HDF,PWF,OSF,RNF
4667,M19526,M,303,312,1569,37,47,0,0,0,0,0,0
4668,H34081,H,303,311,1651,31,50,0,0,0,0,0,0
4669,H34082,H,303,311,1692,28,55,0,0,0,0,0,0
4670,M19529,M,303,312,1373,47,60,1,0,1,0,0,0
4671,L51850,L,303,311,1610,36,63,0,0,0,0,0,0
4672,L51851,L,303,311,1511,43,65,0,0,0,0,0,0
4673,L51852,L,303,312,1412,56,67,0,0,0,0,0,0
4674,L51853,L,303,312,1501,36,69,0,0,0,0,0,0
4675,L51854,L,303,312,1414,45,71,0,0,0,0,0,0
4676,H34089,H,304,312,1629,34,73,0,0,0,0,0,0
4677,L51856,L,303,312,1879,21,78,0,0,0,0,0,0
4678,H34091,H,304,312,1466,47,80,0,0,0,0,0,0
4679,H34092,H,304,312,1476,40,85,0,0,0,0,0,0
4680,L51859,L,304,312,1695,31,90,0,0,0,0,0,0
4681,L51860,L,304,312,1491,40,92,0,0,0,0,0,0
4682,M19541,M,304,312,1659,35,94,0,0,0,0,0,0
4683,L51862,L,304,312,1567,32,97,0,0,0,0,0,0
4684,L51863,L,304,312,1736,33,99,0,0,0,0,0,0
4685,M19544,M,304,312,1421,45,101,1,0,0,0,0,0
4686,M19545,M,304,312,1627,31,104,0,0,0,0,0,0
4687,M19546,M,304,312,1562,34,107,0,0,0,0,0,0
4688,L51867,L,304,312,2183,17,110,0,0,0,0,0,0
4689,L51868,L,304,312,1577,38,112,0,0,0,0,0,0
4690,M19549,M,303,312,1560,36,114,0,0,0,0,0,0
4691,M19550,M,303,312,1483,43,117,0,0,0,0,0,0
4692,L51871,L,304,312,1535,33,120,0,0,0,0,0,0
4693,M19552,M,303,311,1606,30,122,0,0,0,0,0,0
4694,M19553,M,303,312,1817,25,125,0,0,0,0,0,0
4695,L51874,L,303,312,1424,51,128,0,0,0,0,0,0
4696,L51875,L,303,312,1514,35,130,0,0,0,0,0,0
4697,L51876,L,303,312,1449,42,132,0,0,0,0,0,0
4698,M19557,M,304,312,1573,34,134,0,0,0,0,0,0
4699,L51878,L,303,312,1564,42,137,0,0,0,0,0,0
4700,L51879,L,304,312,1428,46,139,0,0,0,0,0,0
4701,L51880,L,304,312,1620,31,141,0,0,0,0,0,0
4702,H34115,H,304,312,1584,33,143,0,0,0,0,0,0
4703,L51882,L,304,312,1222,67,148,1,0,1,0,0,0
4704,M19563,M,304,312,1432,43,150,0,0,0,0,0,0
4705,L51884,L,304,312,1561,33,153,0,0,0,0,0,0
4706,L51885,L,304,312,1614,33,155,0,0,0,0,0,0
4707,L51886,L,304,312,1959,22,157,0,0,0,0,0,0
4708,L51887,L,304,312,1944,24,159,0,0,0,0,0,0
4709,L51888,L,303,312,1793,26,161,0,0,0,0,0,0
4710,M19569,M,303,312,1446,50,163,0,0,0,0,0,0
4711,L51890,L,303,312,1673,32,166,0,0,0,0,0,0
4712,M19571,M,303,312,1515,44,168,0,0,0,0,0,0
4713,L51892,L,303,312,1564,36,171,0,0,0,0,0,0
4714,L51893,L,304,312,1451,45,173,0,0,0,0,0,0
4715,H34128,H,303,312,1693,28,175,0,0,0,0,0,0
4716,L51895,L,303,312,1476,42,180,0,0,0,0,0,0
4717,L51896,L,303,312,1712,30,182,0,0,0,0,0,0
4718,M19577,M,303,312,1425,45,184,0,0,0,0,0,0
4719,L51898,L,303,312,1337,57,187,1,0,1,0,0,0
4720,M19579,M,303,312,1690,35,189,0,0,0,0,0,0
4721,M19580,M,303,312,1353,44,192,1,0,1,0,0,0
4722,L51901,L,304,312,1927,22,195,0,0,0,0,0,0
4723,M19582,M,303,312,1391,43,197,0,0,0,0,0,0
4724,L51903,L,303,312,1366,51,200,1,0,1,0,0,0
4725,L51904,L,303,312,1771,32,202,0,0,0,0,0,0
4726,M19585,M,303,312,1515,43,204,0,0,0,0,0,0
4727,M19586,M,303,312,2133,18,207,0,0,0,0,0,0
4728,M19587,M,303,312,1341,47,210,1,0,1,0,0,0
4729,L51908,L,303,312,1406,47,213,0,0,0,0,0,0
4730,L51909,L,303,312,1306,61,215,1,0,1,0,1,0
4731,L51910,L,303,312,1508,36,217,0,0,0,0,0,0
4732,L51911,L,303,312,1301,45,219,1,0,1,0,0,0
4733,L51912,L,303,312,1539,39,221,0,0,0,0,0,0
4734,L51913,L,303,312,1484,45,223,0,0,0,0,0,0
4735,L51914,L,303,312,1507,39,225,0,0,0,0,0,0
4736,L51915,L,303,312,1544,43,227,0,0,0,0,0,0
4737,L51916,L,303,312,1513,38,0,0,0,0,0,0,0
4738,M19597,M,303,312,1336,58,2,1,0,1,0,0,0
4739,M19598,M,303,311,2102,19,5,0,0,0,0,0,0
4740,L51919,L,303,311,1351,54,8,1,0,1,0,0,0
4741,L51920,L,303,312,1601,35,10,0,0,0,0,0,0
4742,L51921,L,303,311,1393,53,12,0,0,0,0,0,0
4743,L51922,L,303,311,1592,34,14,0,0,0,0,0,0
4744,L51923,L,303,311,1409,52,16,0,0,0,0,0,0
4745,L51924,L,303,311,1393,47,18,0,0,0,0,0,0
4746,H34159,H,303,311,1475,43,20,0,0,0,0,0,0
4747,L51926,L,303,311,1427,46,25,0,0,0,0,0,0
4748,L51927,L,303,311,1763,27,27,0,0,0,0,0,0
4749,L51928,L,303,311,1363,47,29,1,0,1,0,0,0
4750,L51929,L,303,311,1404,51,31,0,0,0,0,0,0
4751,M19610,M,303,311,1688,32,33,0,0,0,0,0,0
4752,L51931,L,303,311,1510,37,36,0,0,0,0,0,0
4753,H34166,H,303,311,1502,40,38,0,0,0,0,0,0
4754,H34167,H,303,311,1607,37,43,0,0,0,0,0,0
4755,M19614,M,303,312,1384,55,48,0,0,0,0,0,0
4756,L51935,L,303,312,1295,51,51,1,0,1,0,0,0
4757,H34170,H,303,312,1991,19,53,0,0,0,0,0,0
4758,L51937,L,303,312,1497,43,58,0,0,0,0,0,0
4759,L51938,L,304,312,1465,49,60,0,0,0,0,0,0
4760,L51939,L,304,312,1361,47,62,1,0,1,0,0,0
4761,L51940,L,304,312,1546,39,64,0,0,0,0,0,0
4762,H34175,H,304,312,1332,53,66,1,0,1,0,0,0
4763,M19622,M,304,312,2663,11,71,1,0,0,1,0,0
4764,L51943,L,304,312,1443,46,74,0,0,0,0,0,0
4765,M19624,M,304,312,1402,49,76,0,0,0,0,0,0
4766,L51945,L,304,312,1892,23,79,0,0,0,0,0,0
4767,M19626,M,304,312,1645,36,81,0,0,0,0,0,0
4768,L51947,L,304,312,1473,50,84,0,0,0,0,0,0
4769,L51948,L,304,312,1309,53,86,1,0,1,0,0,0
4770,H34183,H,304,312,1544,37,88,0,0,0,0,0,0
4771,L51950,L,304,312,1344,49,93,1,0,1,0,0,0
4772,M19631,M,304,312,1617,36,95,0,0,0,0,0,0
4773,M19632,M,304,312,1435,38,98,0,0,0,0,0,0
4774,L51953,L,304,312,1391,50,101,0,0,0,0,0,0
4775,L51954,L,304,312,1827,23,103,0,0,0,0,0,0
4776,L51955,L,304,312,1761,26,105,0,0,0,0,0,0
4777,L51956,L,304,312,1522,36,107,0,0,0,0,0,0
4778,M19637,M,304,312,1818,24,109,0,0,0,0,0,0
4779,H34192,H,304,312,1371,55,112,1,0,1,0,0,0
4780,L51959,L,304,312,1511,39,117,0,0,0,0,0,0
4781,L51960,L,304,312,1404,47,119,0,0,0,0,0,0
4782,L51961,L,304,312,1384,46,121,0,0,0,0,0,0
4783,L51962,L,304,313,1368,53,123,0,0,0,0,0,0
4784,L51963,L,304,313,1641,36,125,0,0,0,0,0,0
4785,L51964,L,304,313,1642,32,127,0,0,0,0,0,0
4786,H34199,H,304,313,1401,50,129,0,0,0,0,0,0
4787,L51966,L,304,313,1577,41,134,0,0,0,0,0,0
4788,L51967,L,304,313,1396,44,136,0,0,0,0,0,0
4789,H34202,H,304,313,1514,36,138,0,0,0,0,0,0
4790,L51969,L,304,313,1646,36,143,0,0,0,0,0,0
4791,L51970,L,304,313,1443,41,145,0,0,0,0,0,0
4792,M19651,M,304,313,1469,49,147,0,0,0,0,0,0
4793,H34206,H,304,313,1564,40,150,0,0,0,0,0,0
4794,H34207,H,304,313,1498,40,155,0,0,0,0,0,0
4795,L51974,L,304,313,1699,28,160,0,0,0,0,0,0
4796,L51975,L,304,313,1431,49,162,0,0,0,0,0,0
4797,L51976,L,304,312,1390,47,164,0,0,0,0,0,0
4798,L51977,L,304,313,1380,46,166,0,0,0,0,0,0
4799,L51978,L,304,313,1457,46,168,0,0,0,0,0,0
4800,L51979,L,304,313,1418,42,170,0,0,0,0,0,0
4801,M19660,M,304,313,1353,51,172,0,0,0,0,0,0
4802,L51981,L,304,312,1574,33,175,0,0,0,0,0,0
4803,M19662,M,304,312,1318,54,177,0,0,0,0,0,0
4804,L51983,L,304,313,1710,31,180,0,0,0,0,0,0
4805,L51984,L,304,313,1621,39,182,0,0,0,0,0,0
4806,L51985,L,304,313,1606,34,184,0,0,0,0,0,0
4807,H34220,H,304,313,1375,54,186,0,0,0,0,0,0
4808,L51987,L,304,312,1503,37,191,0,0,0,0,0,0
4809,L51988,L,304,312,1404,49,193,0,0,0,0,0,0
4810,L51989,L,303,312,1656,33,195,0,0,0,0,0,0
4811,M19670,M,303,312,1499,39,197,0,0,0,0,0,0
4812,M19671,M,303,312,1748,28,200,0,0,0,0,0,0
4813,L51992,L,303,312,1531,38,203,0,0,0,0,0,0
4814,M19673,M,303,312,1536,41,205,0,0,0,0,0,0
4815,L51994,L,303,312,1401,53,208,1,0,0,0,1,0
4816,H34229,H,303,312,1534,33,210,0,0,0,0,0,0
4817,L51996,L,303,312,1521,36,215,1,1,0,0,0,0
4818,L51997,L,304,312,1674,31,0,0,0,0,0,0,0
4819,M19678,M,304,312,1967,21,2,0,0,0,0,0,0
4820,L51999,L,304,312,1696,31,5,0,0,0,0,0,0
4821,M19680,M,304,312,1627,33,7,0,0,0,0,0,0
4822,L52001,L,304,312,1405,46,10,0,0,0,0,0,0
4823,L52002,L,304,312,1565,39,12,0,0,0,0,0,0
4824,L52003,L,304,312,1493,39,14,0,0,0,0,0,0
4825,L52004,L,303,312,1499,45,16,0,0,0,0,0,0
4826,L52005,L,303,312,1692,31,18,0,0,0,0,0,0
4827,L52006,L,303,312,2268,16,20,0,0,0,0,0,0
4828,L52007,L,303,312,1438,59,22,0,0,0,0,0,0
4829,L52008,L,304,312,1515,39,24,0,0,0,0,0,0
4830,L52009,L,303,312,1491,38,26,0,0,0,0,0,0
4831,L52010,L,304,312,1756,30,28,0,0,0,0,0,0
4832,L52011,L,304,312,1366,55,30,1,0,1,0,0,0
4833,L52012,L,304,312,1436,45,32,0,0,0,0,0,0
4834,L52013,L,303,312,1377,42,34,1,0,1,0,0,0
4835,M19694,M,303,312,1510,42,36,0,0,0,0,0,0
4836,M19695,M,303,312,1419,51,39,0,0,0,0,0,0
4837,L52016,L,303,312,1315,62,42,1,0,1,0,0,0
4838,H34251,H,303,312,1806,28,44,0,0,0,0,0,0
4839,H34252,H,303,312,1649,29,49,0,0,0,0,0,0
4840,H34253,H,303,312,1402,50,54,0,0,0,0,0,0
4841,L52020,L,303,312,1298,64,59,1,0,1,0,0,0
4842,M19701,M,303,312,1441,45,61,0,0,0,0,0,0
4843,M19702,M,303,312,1489,49,64,0,0,0,0,0,0
4844,L52023,L,303,312,1842,25,67,0,0,0,0,0,0
4845,M19704,M,303,312,1316,51,69,1,0,1,0,0,0
4846,M19705,M,303,312,1583,33,72,0,0,0,0,0,0
4847,M19706,M,303,312,1548,34,75,0,0,0,0,0,0
4848,L52027,L,303,312,1434,45,78,0,0,0,0,0,0
4849,H34262,H,304,312,1397,53,80,0,0,0,0,0,0
4850,M19709,M,304,312,1475,43,85,0,0,0,0,0,0
4851,L52030,L,304,312,1441,57,88,0,0,0,0,0,0
4852,L52031,L,304,312,1363,52,90,1,0,1,0,0,0
4853,L52032,L,304,312,1619,35,92,0,0,0,0,0,0
4854,L52033,L,304,312,1487,34,94,0,0,0,0,0,0
4855,L52034,L,304,312,1568,34,96,0,0,0,0,0,0
4856,L52035,L,304,312,1375,46,98,0,0,0,0,0,0
4857,M19716,M,304,312,1698,31,100,0,0,0,0,0,0
4858,L52037,L,304,312,1606,37,103,0,0,0,0,0,0
4859,L52038,L,304,312,1349,51,105,0,0,0,0,0,0
4860,L52039,L,304,312,1535,39,107,0,0,0,0,0,0
4861,M19720,M,304,312,1504,50,109,0,0,0,0,0,0
4862,L52041,L,304,312,1946,21,112,0,0,0,0,0,0
4863,L52042,L,304,312,1326,56,114,0,0,0,0,0,0
4864,M19723,M,304,312,1915,22,116,0,0,0,0,0,0
4865,L52044,L,304,312,1451,43,119,0,0,0,0,0,0
4866,M19725,M,304,312,1624,35,121,0,0,0,0,0,0
4867,L52046,L,304,312,1781,29,124,0,0,0,0,0,0
4868,L52047,L,304,313,1345,54,126,0,0,0,0,0,0
4869,L52048,L,304,312,1418,46,128,0,0,0,0,0,0
4870,L52049,L,304,312,1718,27,130,0,0,0,0,0,0
4871,M19730,M,304,312,1631,29,132,0,0,0,0,0,0
4872,L52051,L,304,312,1513,40,135,0,0,0,0,0,0
4873,L52052,L,304,312,1316,59,137,0,0,0,0,0,0
4874,M19733,M,304,312,1474,39,139,0,0,0,0,0,0
4875,L52054,L,304,313,1619,31,142,0,0,0,0,0,0
4876,L52055,L,304,312,1702,31,144,0,0,0,0,0,0
4877,M19736,M,304,312,1540,37,146,0,0,0,0,0,0
4878,M19737,M,304,312,1546,34,149,0,0,0,0,0,0
4879,L52058,L,304,312,1348,51,152,0,0,0,0,0,0
4880,H34293,H,304,313,1520,36,154,0,0,0,0,0,0
4881,M19740,M,304,313,1527,42,159,0,0,0,0,0,0
4882,M19741,M,304,313,1406,47,162,0,0,0,0,0,0
4883,L52062,L,304,313,1462,46,165,0,0,0,0,0,0
4884,M19743,M,304,313,1684,29,167,0,0,0,0,0,0
4885,H34298,H,304,313,1655,28,170,0,0,0,0,0,0
4886,H34299,H,304,313,1748,25,175,0,0,0,0,0,0
4887,L52066,L,304,313,1372,46,180,0,0,0,0,0,0
4888,L52067,L,304,313,1481,33,182,0,0,0,0,0,0
4889,L52068,L,304,312,1512,39,184,0,0,0,0,0,0
4890,L52069,L,304,313,1632,37,186,0,0,0,0,0,0
4891,L52070,L,304,312,1525,44,188,0,0,0,0,0,0
4892,M19751,M,304,312,1756,26,190,0,0,0,0,0,0
4893,L52072,L,304,312,1922,23,193,0,0,0,0,0,0
4894,M19753,M,304,313,1448,44,195,0,0,0,0,0,0
4895,H34308,H,304,313,1447,47,198,0,0,0,0,0,0
4896,M19755,M,304,312,1597,33,203,0,0,0,0,0,0
4897,M19756,M,304,312,1642,32,206,0,0,0,0,0,0
4898,H34311,H,304,313,1525,38,209,0,0,0,0,0,0
4899,H34312,H,304,312,1460,54,214,0,0,0,0,0,0
4900,L52079,L,304,312,2168,18,219,0,0,0,0,0,0
4901,L52080,L,304,312,1388,42,221,0,0,0,0,0,0
4902,M19761,M,304,312,1630,32,223,0,0,0,0,0,0
4903,L52082,L,304,312,1616,29,226,0,0,0,0,0,0
4904,L52083,L,304,312,2232,17,0,0,0,0,0,0,0
4905,H34318,H,304,312,1480,51,2,0,0,0,0,0,0
4906,L52085,L,304,312,1363,53,7,0,0,0,0,0,0
4907,H34320,H,304,312,1436,46,9,0,0,0,0,0,0
4908,M19767,M,304,313,1607,34,14,0,0,0,0,0,0
4909,M19768,M,304,313,1459,48,17,0,0,0,0,0,0
4910,L52089,L,304,312,1481,44,20,0,0,0,0,0,0
4911,M19770,M,304,312,1606,32,22,0,0,0,0,0,0
4912,L52091,L,304,312,1681,30,25,0,0,0,0,0,0
4913,L52092,L,304,312,1511,37,27,0,0,0,0,0,0
4914,M19773,M,304,312,1593,35,29,0,0,0,0,0,0
4915,M19774,M,304,312,1532,42,32,0,0,0,0,0,0
4916,H34329,H,304,312,1386,49,35,0,0,0,0,0,0
4917,H34330,H,303,312,1769,28,40,0,0,0,0,0,0
4918,M19777,M,303,312,1561,38,45,0,0,0,0,0,0
4919,L52098,L,303,312,1457,41,48,0,0,0,0,0,0
4920,L52099,L,303,312,1506,40,50,0,0,0,0,0,0
4921,L52100,L,303,312,1337,69,52,1,0,0,1,0,0
4922,L52101,L,303,312,1287,55,54,0,0,0,0,0,0
4923,M19782,M,303,312,1615,36,56,0,0,0,0,0,0
4924,M19783,M,303,312,1972,24,59,0,0,0,0,0,0
4925,H34338,H,303,312,1522,42,62,0,0,0,0,0,0
4926,L52105,L,303,312,1680,31,67,0,0,0,0,0,0
4927,L52106,L,303,312,1502,36,69,0,0,0,0,0,0
4928,M19787,M,304,312,1543,33,71,0,0,0,0,0,0
4929,L52108,L,304,312,1584,35,74,0,0,0,0,0,0
4930,L52109,L,304,312,1340,45,76,0,0,0,0,0,0
4931,L52110,L,303,312,1663,34,78,0,0,0,0,0,0
4932,M19791,M,303,312,1693,30,80,0,0,0,0,0,0
4933,L52112,L,303,312,1418,45,83,0,0,0,0,0,0
4934,H34347,H,303,312,1554,37,85,0,0,0,0,0,0
4935,L52114,L,303,312,1580,36,90,0,0,0,0,0,0
4936,L52115,L,303,312,1479,43,92,0,0,0,0,0,0
4937,L52116,L,304,312,1284,71,94,1,0,0,1,0,0
4938,L52117,L,303,312,1540,39,96,0,0,0,0,0,0
4939,M19798,M,304,312,1606,30,98,0,0,0,0,0,0
4940,L52119,L,304,313,1286,62,101,0,0,0,0,0,0
4941,L52120,L,304,313,1502,40,103,0,0,0,0,0,0
4942,M19801,M,304,313,1699,32,105,0,0,0,0,0,0
4943,L52122,L,304,313,1602,34,108,0,0,0,0,0,0
4944,H34357,H,304,313,1436,42,110,0,0,0,0,0,0
4945,M19804,M,304,313,1765,28,115,0,0,0,0,0,0
4946,L52125,L,304,313,1418,44,118,0,0,0,0,0,0
4947,M19806,M,304,313,1669,32,120,0,0,0,0,0,0
4948,L52127,L,304,313,1395,54,123,0,0,0,0,0,0
4949,M19808,M,304,313,1500,42,125,0,0,0,0,0,0
4950,M19809,M,304,313,1555,33,128,0,0,0,0,0,0
4951,M19810,M,304,313,1919,20,131,0,0,0,0,0,0
4952,L52131,L,304,313,1596,37,134,0,0,0,0,0,0
4953,M19812,M,304,313,1374,54,136,0,0,0,0,0,0
4954,L52133,L,304,313,1670,26,139,0,0,0,0,0,0
4955,L52134,L,304,313,1702,29,141,0,0,0,0,0,0
4956,M19815,M,304,313,1366,45,143,0,0,0,0,0,0
4957,M19816,M,304,313,2344,15,146,0,0,0,0,0,0
4958,M19817,M,304,313,1768,24,149,0,0,0,0,0,0
4959,L52138,L,304,313,1523,47,152,0,0,0,0,0,0
4960,L52139,L,304,313,1735,26,154,0,0,0,0,0,0
4961,L52140,L,304,313,1339,62,156,0,0,0,0,0,0
4962,L52141,L,304,313,1800,24,158,0,0,0,0,0,0
4963,M19822,M,304,313,1456,51,160,0,0,0,0,0,0
4964,L52143,L,304,313,1789,24,163,0,0,0,0,0,0
4965,L52144,L,304,313,1602,34,165,0,0,0,0,0,0
4966,M19825,M,304,313,1364,49,167,0,0,0,0,0,0
4967,L52146,L,304,313,1793,28,170,0,0,0,0,0,0
4968,L52147,L,304,313,1426,53,172,0,0,0,0,0,0
4969,M19828,M,304,313,1485,43,174,0,0,0,0,0,0
4970,L52149,L,304,313,1528,38,177,0,0,0,0,0,0
4971,L52150,L,304,313,1565,36,179,0,0,0,0,0,0
4972,L52151,L,304,313,1838,28,181,0,0,0,0,0,0
4973,H34386,H,304,313,1811,25,183,0,0,0,0,0,0
4974,L52153,L,304,313,1461,38,188,0,0,0,0,0,0
4975,L52154,L,304,313,1414,42,190,0,0,0,0,0,0
4976,L52155,L,304,313,1426,46,192,0,0,0,0,0,0
4977,L52156,L,304,313,1359,57,194,1,0,0,0,1,0
4978,L52157,L,304,313,1540,45,196,0,0,0,0,0,0
4979,L52158,L,304,313,1429,48,198,0,0,0,0,0,0
4980,M19839,M,304,313,1612,36,200,0,0,0,0,0,0
4981,M19840,M,304,313,1685,32,203,0,0,0,0,0,0
4982,M19841,M,304,313,1558,38,206,0,0,0,0,0,0
4983,L52162,L,304,313,1811,24,209,0,0,0,0,0,0
4984,L52163,L,304,313,1869,26,211,0,0,0,0,0,0
4985,L52164,L,304,313,1256,59,213,1,0,0,0,1,0
4986,M19845,M,304,313,1789,24,215,0,0,0,0,0,0
4987,L52166,L,304,313,1502,41,0,0,0,0,0,0,0
4988,M19847,M,304,313,1303,54,2,0,0,0,0,0,0
4989,L52168,L,304,313,2497,13,5,1,0,0,1,0,0
4990,L52169,L,304,313,1499,37,7,0,0,0,0,0,0
4991,L52170,L,304,313,1393,47,9,0,0,0,0,0,0
4992,M19851,M,304,313,1475,41,11,0,0,0,0,0,0
4993,L52172,L,304,313,1573,35,14,0,0,0,0,0,0
4994,L52173,L,304,313,1819,24,16,0,0,0,0,0,0
4995,M19854,M,304,313,1642,29,18,0,0,0,0,0,0
4996,L52175,L,304,313,1540,40,21,0,0,0,0,0,0
4997,M19856,M,304,313,1400,43,23,0,0,0,0,0,0
4998,M19857,M,304,313,2659,11,26,1,0,0,1,0,0
4999,M19858,M,304,313,1825,25,29,0,0,0,0,0,0
5000,M19859,M,304,313,1532,41,32,0,0,0,0,0,0
5001,L52180,L,304,313,1832,24,35,0,0,0,0,0,0
5002,M19861,M,304,313,2174,18,37,0,0,0,0,0,0
5003,L52182,L,304,313,1627,32,40,0,0,0,0,0,0
5004,L52183,L,304,313,1437,51,42,0,0,0,0,0,0
5005,L52184,L,304,313,1364,46,44,0,0,0,0,0,0
5006,M19865,M,304,313,1444,53,46,0,0,0,0,0,0
5007,M19866,M,304,313,1366,47,49,0,0,0,0,0,0
5008,L52187,L,304,313,1442,48,52,0,0,0,0,0,0
5009,H34422,H,304,313,1488,43,54,0,0,0,0,0,0
5010,L52189,L,304,313,1523,41,59,0,0,0,0,0,0
5011,L52190,L,304,313,1543,38,61,0,0,0,0,0,0
5012,M19871,M,304,313,1634,34,63,0,0,0,0,0,0
5013,M19872,M,304,313,1815,28,66,0,0,0,0,0,0
5014,M19873,M,304,313,1594,35,69,0,0,0,0,0,0
5015,L52194,L,304,313,1452,39,72,0,0,0,0,0,0
5016,L52195,L,304,313,1759,28,74,0,0,0,0,0,0
5017,L52196,L,304,313,1408,48,76,0,0,0,0,0,0
5018,L52197,L,304,313,1483,45,78,0,0,0,0,0,0
5019,M19878,M,304,313,1620,37,80,0,0,0,0,0,0
5020,M19879,M,304,313,1466,40,83,0,0,0,0,0,0
5021,L52200,L,304,313,1556,36,86,0,0,0,0,0,0
5022,L52201,L,304,313,1350,61,88,0,0,0,0,0,0
5023,L52202,L,304,313,1404,47,90,0,0,0,0,0,0
5024,M19883,M,304,313,1575,35,92,0,0,0,0,0,0
5025,L52204,L,304,313,1639,29,95,0,0,0,0,0,0
5026,M19885,M,304,313,1473,43,97,0,0,0,0,0,0
5027,L52206,L,304,313,1481,40,100,0,0,0,0,0,0
5028,L52207,L,304,313,1294,55,102,0,0,0,0,0,0
5029,M19888,M,304,313,1630,29,104,0,0,0,0,0,0
5030,M19889,M,304,313,1624,40,107,0,0,0,0,0,0
5031,M19890,M,304,313,1437,48,110,0,0,0,0,0,0
5032,M19891,M,304,313,1514,45,113,0,0,0,0,0,0
5033,M19892,M,304,313,1694,31,116,0,0,0,0,0,0
5034,L52213,L,304,313,1564,51,119,0,0,0,0,0,0
5035,M19894,M,304,313,1514,41,121,0,0,0,0,0,0
5036,M19895,M,304,313,1500,41,124,0,0,0,0,0,0
5037,L52216,L,304,313,1615,38,127,0,0,0,0,0,0
5038,M19897,M,304,313,1586,41,129,0,0,0,0,0,0
5039,L52218,L,304,313,1732,29,132,0,0,0,0,0,0
5040,H34453,H,304,313,1689,33,134,0,0,0,0,0,0
5041,H34454,H,304,313,1586,35,139,0,0,0,0,0,0
5042,L52221,L,304,313,1314,47,144,0,0,0,0,0,0
5043,L52222,L,304,313,1569,36,146,0,0,0,0,0,0
5044,L52223,L,304,313,1468,39,148,0,0,0,0,0,0
5045,L52224,L,304,313,1412,48,150,0,0,0,0,0,0
5046,M19905,M,304,313,1510,47,152,0,0,0,0,0,0
5047,M19906,M,304,313,1410,42,155,0,0,0,0,0,0
5048,M19907,M,304,313,1680,29,158,0,0,0,0,0,0
5049,H34462,H,304,313,1271,69,161,1,0,0,1,0,0
5050,H34463,H,304,313,1472,46,166,0,0,0,0,0,0
5051,H34464,H,304,313,1701,30,171,0,0,0,0,0,0
5052,L52231,L,304,313,1480,40,176,0,0,0,0,0,0
5053,L52232,L,304,313,1433,48,178,0,0,0,0,0,0
5054,L52233,L,304,313,1514,34,180,0,0,0,0,0,0
5055,L52234,L,304,313,1619,36,182,0,0,0,0,0,0
5056,H34469,H,304,313,1378,46,184,0,0,0,0,0,0
5057,M19916,M,304,313,1430,54,189,0,0,0,0,0,0
5058,L52237,L,304,313,1367,50,192,0,0,0,0,0,0
5059,L52238,L,304,313,1526,43,194,0,0,0,0,0,0
5060,L52239,L,304,313,1419,48,196,0,0,0,0,0,0
5061,L52240,L,304,313,1542,43,198,0,0,0,0,0,0
5062,L52241,L,304,313,1363,63,200,1,0,0,0,1,0
5063,L52242,L,304,313,1313,54,202,0,0,0,0,0,0
5064,H34477,H,304,313,1495,47,0,0,0,0,0,0,0
5065,L52244,L,304,313,1407,42,5,0,0,0,0,0,0
5066,L52245,L,304,313,1566,37,7,0,0,0,0,0,0
5067,L52246,L,304,313,1550,31,9,0,0,0,0,0,0
5068,M19927,M,304,313,1396,51,11,0,0,0,0,0,0
5069,M19928,M,304,313,1540,39,14,0,0,0,0,0,0
5070,M19929,M,304,313,1380,49,17,0,0,0,0,0,0
5071,M19930,M,304,313,1608,31,20,0,0,0,0,0,0
5072,H34485,H,304,313,1442,41,23,0,0,0,0,0,0
5073,L52252,L,304,313,1408,45,28,0,0,0,0,0,0
5074,M19933,M,304,313,1454,47,30,0,0,0,0,0,0
5075,L52254,L,304,313,1666,35,33,0,0,0,0,0,0
5076,L52255,L,304,313,1366,47,35,0,0,0,0,0,0
5077,L52256,L,304,313,1464,45,37,0,0,0,0,0,0
5078,L52257,L,304,313,1775,25,39,0,0,0,0,0,0
5079,M19938,M,304,313,1482,44,41,0,0,0,0,0,0
5080,M19939,M,304,313,1411,55,44,0,0,0,0,0,0
5081,L52260,L,304,313,1410,52,47,0,0,0,0,0,0
5082,M19941,M,304,313,1494,39,49,0,0,0,0,0,0
5083,H34496,H,304,313,1590,43,52,0,0,0,0,0,0
5084,L52263,L,304,313,1327,54,57,0,0,0,0,0,0
5085,L52264,L,304,313,1969,21,59,0,0,0,0,0,0
5086,M19945,M,304,313,1377,56,61,0,0,0,0,0,0
5087,L52266,L,304,313,1541,46,64,0,0,0,0,0,0
5088,M19947,M,304,313,1685,28,66,0,0,0,0,0,0
5089,L52268,L,304,313,1465,41,69,0,0,0,0,0,0
5090,M19949,M,304,313,1483,47,71,0,0,0,0,0,0
5091,M19950,M,304,313,1570,41,74,0,0,0,0,0,0
5092,L52271,L,304,313,1345,48,77,0,0,0,0,0,0
5093,M19952,M,304,313,1608,41,79,0,0,0,0,0,0
5094,M19953,M,304,313,1415,53,82,0,0,0,0,0,0
5095,M19954,M,304,314,1470,46,85,0,0,0,0,0,0
5096,M19955,M,304,314,1428,40,88,0,0,0,0,0,0
5097,H34510,H,304,314,1627,32,91,0,0,0,0,0,0
5098,L52277,L,304,313,1457,49,96,0,0,0,0,0,0
5099,L52278,L,304,313,1475,40,98,0,0,0,0,0,0
